Season,Week,Celebrity,Rank_mean,Rank_sd,Rank_cv,Rank_CI_width
19,9,Lea Thompson,3.03,1.060294404504817,0.34993214670125977,3.0
19,9,Sadie Robertson,3.705,1.2874908281741788,0.34750089829262587,4.0
19,9,Tommy Chong,5.611,0.5098420725469202,0.09086474292406348,1.0
19,10,Alfonso Ribeiro,2.474,1.0471009599940304,0.4232421018569241,3.0
19,10,Bethany Mota,3.991,0.602729028902941,0.15102205685365597,2.0
19,10,Janel Parrish,4.784,0.45557826062220264,0.0952295695280524,1.0
19,10,Sadie Robertson,1.24,0.4272968319360472,0.34459421930326384,1.0
19,10,Tommy Chong,2.511,0.6117624156919524,0.24363298115967838,2.0
19,11,Alfonso Ribeiro,3.232,0.6297400833459569,0.19484532281743713,2.0
19,11,Bethany Mota,3.212,0.8682222122301466,0.27030579459220005,2.0
19,11,Janel Parrish,2.253,1.005983599768407,0.44650847748264844,3.0
19,11,Sadie Robertson,1.303,0.5509033440581881,0.42279611976837156,2.0
20,2,Charlotte McKinney,9.136,2.4448888484921927,0.2676104256230509,9.0
20,2,Chris Soules,10.613,2.513473403191,0.23682968088108924,9.0
20,2,Michael Sam,3.354,2.487342129838771,0.7416046898744099,9.0
20,2,Nastia Liukin,2.373,1.3212178535792711,0.5567711140241345,3.0
20,2,Noah Galloway,9.401,1.1478312230099494,0.12209671556323258,4.0
20,2,Patti LaBelle,7.013,1.5966779200516241,0.22767402253694913,6.0
20,2,Redfoo,5.059,2.0556616318705623,0.4063375433624357,6.0
20,2,Riker Lynch,2.742,2.569443137731995,0.9370689780204212,7.024999999999977
20,2,Robert Herjavec,4.797,1.33325487757164,0.27793514229135713,6.0
20,2,Rumer Willis,6.253,2.8051488124268666,0.4486084779188976,9.0
20,2,Suzanne Somers,9.686,1.5905766042331737,0.16421397937571483,6.0
20,2,Willow Shields,7.573,2.45330179343873,0.32395375590106035,8.0
20,3,Charlotte McKinney,7.937,1.7652612121573246,0.2224091233661742,6.0
20,3,Chris Soules,7.852,1.382753777072407,0.17610211119108596,5.0
20,3,Michael Sam,10.75,0.4332293707583636,0.040300406582173355,1.0
20,3,Nastia Liukin,6.127,1.6203383895027903,0.26445868932638983,7.0
20,3,Noah Galloway,5.44,1.0656150972727139,0.1958851281751312,5.0
20,3,Patti LaBelle,6.556,3.7447145267545947,0.5711889150022261,9.0
20,3,Riker Lynch,3.394,1.2059097056654857,0.35530633637757386,4.0
20,3,Robert Herjavec,6.105,3.1099271127546775,0.5094065704757866,8.0
20,3,Rumer Willis,5.812,3.1652290082511683,0.5446023758174756,8.0
20,3,Suzanne Somers,4.693,2.1980861180996945,0.4683754779671201,7.0
20,3,Willow Shields,1.334,0.6105872720724015,0.4577115982551735,2.0
20,4,Chris Soules,8.933,1.4706031666203065,0.1646259002149677,4.024999999999999
20,4,Michael Sam,5.853,2.420175251556847,0.4134931234506829,7.0
20,4,Nastia Liukin,7.195,1.7075979886644546,0.2373312006482911,7.0
20,4,Noah Galloway,3.015,1.7770573803152594,0.5894054329403845,6.0
20,4,Patti LaBelle,4.486,2.065446699886025,0.4604205750971968,7.0
20,4,Riker Lynch,5.948,4.023615971422408,0.6764653617051795,9.0
20,4,Robert Herjavec,4.472,3.643142666502163,0.8146562313287483,8.0
20,4,Rumer Willis,4.94,2.0392544124161063,0.4128045369263373,7.0
20,4,Suzanne Somers,5.73,2.0241534519885587,0.3532554017432039,7.0
20,4,Willow Shields,4.428,1.3116922415477406,0.29622679348413294,4.0
20,5,Chris Soules,3.635,2.739942021700876,0.7537667184871736,7.0
20,5,Nastia Liukin,3.989,2.685533669699766,0.6732348131611346,7.0
20,5,Noah Galloway,3.722,1.7776039704827045,0.47759375886155414,5.0
20,5,Patti LaBelle,8.736,0.8550058684214015,0.09787155087241317,4.0
20,5,Riker Lynch,2.495,0.9812940119749728,0.39330421321642195,4.0
20,5,Robert Herjavec,5.779,1.8702023036710913,0.3236204020887855,6.0
20,5,Rumer Willis,4.576,1.3386620245663263,0.2925397780957881,4.0
20,5,Suzanne Somers,7.169,1.5260300677797172,0.2128651231384736,6.0
20,5,Willow Shields,4.899,1.607913052495185,0.3282125030608665,4.0
20,6,Chris Soules,2.252,1.0126803649333396,0.4496804462403817,3.0
20,6,Nastia Liukin,6.52,1.9797776439589168,0.30364687790780936,7.0
20,6,Noah Galloway,1.563,0.871085409009811,0.5573163205437051,3.0
20,6,Patti LaBelle,4.643,1.795208559965603,0.38664840834925757,6.0
20,6,Riker Lynch,7.033,1.1149682301097885,0.15853380209153825,4.0
20,6,Robert Herjavec,3.82,1.2764126406570993,0.33413943472698937,4.0
20,6,Rumer Willis,4.719,1.5711484676845493,0.33294097641122045,5.0
20,6,Willow Shields,5.45,1.4627507100116683,0.2683946256902144,4.0
20,7,Chris Soules,4.018,0.7617455324819807,0.18958325845743673,2.0
20,7,Nastia Liukin,1.0,0.0,0.0,0.0
20,7,Noah Galloway,5.749,0.7473670835389778,0.12999949270116157,2.0
20,7,Riker Lynch,2.745,0.9658715794078983,0.35186578484805037,3.0
20,7,Robert Herjavec,3.587,0.958827591567092,0.26730627030027654,3.0
20,7,Rumer Willis,6.426,0.49474111287497496,0.0769905248793923,1.0
20,7,Willow Shields,4.475,2.2036858286133327,0.492443760583985,5.0
20,9,Nastia Liukin,3.429,0.6060745220897561,0.17674964190427417,2.0
20,9,Noah Galloway,2.198,0.7806442246026069,0.355161157689994,3.0
20,9,Riker Lynch,2.405,1.3396901767833376,0.5570437325502443,3.0
20,9,Rumer Willis,1.968,0.9929561732332206,0.5045509010331406,2.0
21,4,Alek Skarlatos,7.952,1.5323328763829496,0.19269779632582365,5.0
21,4,Alexa PenaVega,5.575,2.304275305749008,0.41332292479802835,7.0
21,4,Andy Grammer,5.317,3.781111980331686,0.7111363513883179,9.0
21,4,Bindi Irwin,1.317,0.6284153927983511,0.4771567143495453,2.0
21,4,Carlos PenaVega,6.115,3.6880043894193473,0.6031078314667779,8.0
21,4,Gary Busey,6.315,2.6054872027249654,0.41258704714567934,8.0
21,4,Hayes Grier,4.039,1.3745429670870126,0.34031764473558124,5.0
21,4,Nick Carter,5.004,1.9793690666224686,0.3955573674305493,6.0
21,4,Paula Deen,7.463,1.4144368602492061,0.18952657915706903,4.0
21,4,Tamar Braxton,5.903,1.0082696105742788,0.1708063036717396,4.0
21,6,Alek Skarlatos,5.459,2.4597498591054676,0.45058616213692393,8.0
21,6,Alexa PenaVega,7.848,0.942222788826392,0.12005896901457594,3.0
21,6,Andy Grammer,3.192,1.6522305728517028,0.5176160942517866,5.0
21,6,Bindi Irwin,3.354,1.3470332210077443,0.40161992278108055,5.0
21,6,Carlos PenaVega,5.283,3.727036597861873,0.7054773041570837,8.0
21,6,Hayes Grier,5.538,2.7081155606601968,0.4890060600686523,8.0
21,6,Nick Carter,4.49,2.2001683437275292,0.4900152213201624,7.0
21,6,Paula Deen,5.612,1.191165343214314,0.21225326856990628,4.0
21,6,Tamar Braxton,4.224,2.273982188803376,0.5383480560614053,7.0
21,7,Alek Skarlatos,5.997,1.185071894610363,0.197610787828975,4.0
21,7,Alexa PenaVega,5.711,1.2740102441119154,0.22308006375624503,4.0
21,7,Andy Grammer,1.752,0.9095731544649519,0.5191627593978037,3.0
21,7,Bindi Irwin,7.382,1.1239836917586212,0.1522600503601492,4.0
21,7,Carlos PenaVega,1.858,0.9750829640532066,0.5248024564333728,3.0
21,7,Hayes Grier,6.108,1.0674621658285952,0.17476459820376478,3.0249999999999773
21,7,Nick Carter,3.158,1.137686393664937,0.36025534948224736,4.0
21,7,Tamar Braxton,4.034,1.5359697924123388,0.380756021916792,6.0
21,8,Alek Skarlatos,5.81,1.2702415177884532,0.2186302096021434,3.0
21,8,Alexa PenaVega,3.166,1.318401373703085,0.416424944315567,4.0
21,8,Andy Grammer,5.224,0.8605606106280747,0.16473212301456253,2.0
21,8,Bindi Irwin,3.842,1.3299642118511328,0.3461645527983167,4.0
21,8,Carlos PenaVega,2.072,0.7716290633532483,0.37240784910871055,3.0
21,8,Nick Carter,3.746,2.0429531706962,0.5453692393743192,5.0
21,8,Tamar Braxton,4.14,2.8447306537689108,0.6871330081567418,6.0
21,9,Alek Skarlatos,3.546,2.4637276541764828,0.6947906526160414,5.0
21,9,Alexa PenaVega,5.043,0.683826453582061,0.13559913812850702,2.0
21,9,Bindi Irwin,3.779,0.8178189456278375,0.2164114701317379,3.0
21,9,Carlos PenaVega,3.234,2.2685657121605254,0.7014736277552645,5.0
21,9,Nick Carter,2.844,0.8822938526604628,0.3102299059987563,2.0249999999999773
21,9,Tamar Braxton,2.554,0.7249893858599652,0.28386428577132544,3.0
21,11,Alek Skarlatos,2.185,0.9485118210516276,0.434101519932095,3.0
21,11,Bindi Irwin,2.59,1.387741267609285,0.5358074392313842,3.0
21,11,Carlos PenaVega,3.486,0.5329991445472385,0.15289705810305176,1.0
21,11,Nick Carter,1.739,0.4848856711783862,0.27883017319056136,1.0
22,2,Antonio Brown,6.598,3.412043088537722,0.5171329324852565,10.0
22,2,Doug Flutie,5.029,3.1067363600426106,0.6177642394198868,10.0
22,2,Geraldo Rivera,9.346,2.292496355403764,0.2452917136105033,7.0
22,2,Ginger Zee,5.078,1.754706526743146,0.345550714207,8.0
22,2,Jodie Sweetin,7.454,4.177958752709191,0.5604988935751531,11.0
22,2,Kim Fields,9.193,2.255401923790489,0.24533905404008366,8.0
22,2,Marla Maples,3.38,2.0837326944552994,0.6164889628565975,7.0
22,2,Mischa Barton,7.94,3.1724540129786694,0.3995534021383714,10.0
22,2,Nyle DiMarco,5.435,3.4816514611455434,0.6405982449209832,10.0
22,2,Paige VanZant,6.192,3.010348517729832,0.48616739627419764,10.0
22,2,Von Miller,8.249,1.7245210851053612,0.20905819918843024,6.0
22,2,Wanya Morris,4.106,3.17503462104665,0.773267077702545,9.0
22,3,Antonio Brown,10.219,1.1646438920955176,0.11396847950831956,4.0
22,3,Doug Flutie,8.48,2.085173361605204,0.2458930850949533,7.0
22,3,Ginger Zee,4.738,1.9522210856271291,0.41203484289302006,6.0
22,3,Jodie Sweetin,6.422,2.5294889433073857,0.39387868939697696,7.0
22,3,Kim Fields,5.572,2.9731558411317183,0.5335886290616867,9.0
22,3,Marla Maples,5.092,1.6811788609075367,0.3301608132182908,5.0
22,3,Mischa Barton,6.894,2.405941094988103,0.3489905852898322,8.0
22,3,Nyle DiMarco,5.606,3.489547383392428,0.6224665328919778,9.0
22,3,Paige VanZant,3.081,2.175125322865368,0.7059803060257606,6.0
22,3,Von Miller,6.433,2.925417759751429,0.45475171144900184,9.0
22,3,Wanya Morris,3.463,2.8991440178156096,0.8371770192941408,8.0
22,4,Antonio Brown,4.031,2.4355637891402004,0.6042083327065743,7.0
22,4,Doug Flutie,6.588,1.506162184004274,0.2286220680030774,6.0
22,4,Ginger Zee,6.887,1.8883317496660372,0.2741878538791981,5.024999999999977
22,4,Jodie Sweetin,4.306,1.7786308013546621,0.41305870909304737,6.0
22,4,Kim Fields,4.502,3.4414880269790045,0.764435368053977,9.0
22,4,Marla Maples,7.77,1.9942610353404286,0.2566616519099651,8.0
22,4,Nyle DiMarco,2.947,1.1939918829776928,0.4051550332465873,5.0
22,4,Paige VanZant,8.713,1.6915946596311102,0.19414606445898203,5.0
22,4,Von Miller,3.985,2.6286279091352363,0.6596305920038235,8.0
22,4,Wanya Morris,5.271,2.9281620742597454,0.5555230647428847,8.0
22,6,Antonio Brown,4.012,1.216279299887709,0.30316034394010694,5.0
22,6,Doug Flutie,8.547,0.7002008863756752,0.08192358562953962,3.0
22,6,Ginger Zee,3.302,2.2511916541831494,0.6817660975721228,7.0
22,6,Jodie Sweetin,2.903,1.195416253871437,0.4117865152846838,4.0
22,6,Kim Fields,6.113,1.2703719316975028,0.20781480970022947,5.0
22,6,Nyle DiMarco,5.17,1.7099777846580415,0.3307500550595825,5.0
22,6,Paige VanZant,5.245,1.7204461441541652,0.3280164240522717,5.0
22,6,Von Miller,7.809,1.4340765584778155,0.18364407202942956,5.0
22,6,Wanya Morris,1.899,1.5254920931050826,0.803313371829954,5.0
22,8,Antonio Brown,4.101,1.916891617560438,0.46742053585965326,4.0
22,8,Ginger Zee,3.062,1.9020446298059817,0.6211772141756962,5.0
22,8,Jodie Sweetin,3.983,0.7571553897875153,0.19009675867123155,2.0
22,8,Nyle DiMarco,4.66,1.2672829226364593,0.2719491250292831,3.0
22,8,Paige VanZant,1.332,0.47116663506449397,0.35372870500337383,1.0
22,8,Wanya Morris,3.862,0.9240182951705068,0.23925900962467808,3.0
23,2,Amber Rose,10.855,0.41248653935024976,0.03799968119302163,1.0
23,2,Babyface,7.196,0.3996795513204844,0.05554190540862763,1.0
23,2,Calvin Johnson Jr.,8.668,1.608839446422285,0.18560676585397845,5.0
23,2,Jake T. Austin,5.559,0.569950738085182,0.10252756576455874,1.0
23,2,James Hinchcliffe,6.793,5.338037621228015,0.7858144591826902,12.0
23,2,Jana Kramer,10.016,1.5969640867265282,0.1594413025885112,4.0
23,2,Laurie Hernandez,6.901,3.5659381535459804,0.516727742870016,9.0
23,2,Marilu Henner,7.769,2.802051122033731,0.3606707584031061,8.0
23,2,Maureen McCormick,3.697,2.401032268828546,0.6494542247304695,7.0
23,2,Rick Perry,7.263,5.62596502677385,0.7746062270100302,12.0
23,2,Ryan Lochte,5.906,2.7167157644009325,0.4599925100577265,8.0
23,2,Terra Jole,3.336,0.6896227806414024,0.20672145702679928,2.0
23,2,Vanilla Ice,7.041,5.186349122187708,0.7365926888492697,12.0
23,3,Amber Rose,10.644,0.7627882051040419,0.07166367954754245,3.0
23,3,Babyface,8.126,0.8938248838127762,0.10999567853959837,2.0
23,3,Calvin Johnson Jr.,4.87,4.04690962062133,0.8309876017702935,10.0
23,3,James Hinchcliffe,8.945,3.2672082348160254,0.3652552526345473,8.0
23,3,Jana Kramer,5.36,1.8258515092235004,0.34064393828796646,8.0
23,3,Laurie Hernandez,5.185,2.9225530476479493,0.5636553611664319,7.0
23,3,Marilu Henner,5.728,4.12880891578468,0.720811612392577,10.0
23,3,Maureen McCormick,7.618,2.317206388185016,0.30417516253413174,7.0
23,3,Rick Perry,6.669,3.054958554837,0.4580834540166442,7.0
23,3,Ryan Lochte,3.403,2.275910976020541,0.6687954675346873,5.0
23,3,Terra Jole,3.915,1.422602825386903,0.36337236919205695,5.0
23,3,Vanilla Ice,7.537,3.6232249114233523,0.4807250778059377,9.0
23,6,Amber Rose,8.5,0.5002501876563868,0.05885296325369257,1.0
23,6,Calvin Johnson Jr.,2.643,1.3613979596005001,0.5150957092699585,4.0
23,6,James Hinchcliffe,6.17,0.7359630708409504,0.11928088668410865,3.0
23,6,Jana Kramer,2.54,1.5526785922433564,0.6112907843477781,4.0
23,6,Laurie Hernandez,2.5,1.5007505629691607,0.6003002251876642,3.0
23,6,Marilu Henner,8.181,0.9005831722001304,0.11008228483072124,2.0
23,6,Maureen McCormick,3.644,0.92201633071986,0.2530231423490285,2.0
23,6,Ryan Lochte,3.83,1.3171312899004544,0.34389850911239017,4.0
23,6,Terra Jole,6.992,0.7324428117419629,0.10475440671366747,2.0
23,7,Calvin Johnson Jr.,4.37,1.499783100768024,0.3431997942260924,4.0
23,7,James Hinchcliffe,5.081,0.9957059959799532,0.19596654122809548,3.0
23,7,Jana Kramer,5.013,2.7452445004712,0.5476250748995013,6.0
23,7,Laurie Hernandez,3.908,2.0605294906362737,0.5272593374197221,6.0
23,7,Marilu Henner,4.278,0.7518519011622444,0.17574845749468082,3.0
23,7,Maureen McCormick,2.224,0.7813030362378188,0.3513053220493789,3.0
23,7,Ryan Lochte,7.712,0.6881348192974466,0.0892291000126357,2.0
23,7,Terra Jole,3.414,2.7673565477296678,0.8105906701024217,7.0
23,8,Calvin Johnson Jr.,4.182,2.229315106898494,0.5330739136533941,5.0
23,8,James Hinchcliffe,1.846,1.062738638336545,0.5756980706048456,3.0
23,8,Jana Kramer,2.963,1.9650680630686796,0.6632021812584137,4.0
23,8,Laurie Hernandez,5.782,0.9161415367263483,0.15844716996304883,3.0
23,8,Marilu Henner,3.502,0.754032203930684,0.21531473555987551,2.0
23,8,Ryan Lochte,4.925,1.0031856166140847,0.20369251098763141,3.0
23,8,Terra Jole,4.8,2.230465192504688,0.46468024843847666,5.0
23,9,Calvin Johnson Jr.,3.77,1.8194533273514906,0.48261361468209296,4.0
23,9,James Hinchcliffe,4.936,0.7736294348733782,0.15673205730822087,3.0
23,9,Jana Kramer,2.269,1.319234391372276,0.5814166555188522,3.0
23,9,Laurie Hernandez,2.608,1.6434832025417958,0.6301699396249216,4.0
23,9,Marilu Henner,4.677,1.4438683304774558,0.30871676939864356,3.0
23,9,Terra Jole,2.74,0.8167417382912833,0.29808092638368,2.0
23,10,Calvin Johnson Jr.,1.464,0.5088840368521722,0.34759838582798647,1.0
23,10,James Hinchcliffe,4.598,0.597287830742225,0.12990165957856134,2.0
23,10,Jana Kramer,3.074,1.0998789632199235,0.35780057359138695,3.0
23,10,Laurie Hernandez,2.773,0.6767044620282393,0.24403334368129798,3.0
23,10,Terra Jole,3.091,1.6563400805578734,0.5358589713872123,4.0
23,11,Calvin Johnson Jr.,2.025,0.9875982737684137,0.4877028512436611,2.0
23,11,James Hinchcliffe,2.5,1.5007505629691607,0.6003002251876642,3.0
23,11,Jana Kramer,3.186,0.8832803542387797,0.27723802706804135,2.0
23,11,Laurie Hernandez,2.289,0.5057022194283259,0.2209271382386745,1.0249999999999986
24,2,Bonner Bolton,6.915,1.7072462299532807,0.2468902718659842,6.0
24,2,Charo,9.32,1.5646239318277244,0.16787810427336097,5.0
24,2,Chris Kattan,5.063,1.7343699256614893,0.34255775738919403,5.024999999999977
24,2,David Ross,10.248,0.9029459071900771,0.08810947572112383,2.0249999999999773
24,2,Erika Jayne,5.946,1.953176617436042,0.32848580851598425,7.024999999999977
24,2,Heather Morris,3.299,1.4386343067884448,0.43608193597709755,6.0
24,2,Mr. T,11.975,0.15620307103062792,0.013044097789614023,0.02499999999999858
24,2,Nancy Kerrigan,5.077,3.809407116938616,0.7503263968758354,10.0
24,2,Nick Viall,6.62,1.4112376098983446,0.21317788669159282,4.0
24,2,Normani,1.637,0.6705823444444989,0.4096410167651185,2.0
24,2,Rashad Jennings,4.002,1.7649677365637908,0.4410214234292331,5.0
24,2,Simone Biles,7.898,3.0385570307020453,0.3847248709422696,8.0
24,3,Bonner Bolton,10.167,0.6808631100115313,0.06696794629797692,2.0
24,3,Charo,9.066,2.021813970604549,0.22301058577151434,5.0
24,3,David Ross,4.424,1.2180754113386034,0.2753335016588163,5.0
24,3,Erika Jayne,6.099,2.245939278618913,0.36824713536955456,7.0
24,3,Heather Morris,5.451,2.8255234174542925,0.5183495537432201,7.0
24,3,Mr. T,8.124,2.166406544791932,0.26666747227867205,8.0
24,3,Nancy Kerrigan,3.382,1.6513033648614668,0.4882623787289967,6.0
24,3,Nick Viall,3.616,2.7972072444437095,0.7735639503439462,8.0
24,3,Normani,4.866,2.797117778690749,0.5748289721929201,8.0
24,3,Rashad Jennings,5.313,2.1734200594350725,0.40907586287127284,8.0
24,3,Simone Biles,5.492,3.818706393337738,0.6953216302508627,10.0
24,4,Bonner Bolton,8.112,1.912881364621213,0.23580884672352231,5.0
24,4,David Ross,7.676,2.405162948494095,0.3133354544677039,7.0
24,4,Erika Jayne,7.869,1.3956313219424343,0.1773581550314442,5.0
24,4,Heather Morris,5.792,1.822651381383192,0.31468428545980526,6.0
24,4,Mr. T,2.749,0.6989187989226556,0.2542447431512025,2.0
24,4,Nancy Kerrigan,8.059,1.340640263574206,0.16635317825712945,5.0
24,4,Nick Viall,2.942,1.5188623844650782,0.516268655494588,6.0
24,4,Normani,3.073,2.2858031183581615,0.7438344023293725,7.0
24,4,Rashad Jennings,4.757,1.24559323316342,0.2618442785712466,5.0
24,4,Simone Biles,3.971,3.12376646324864,0.7866447905436011,8.0
24,5,Bonner Bolton,6.289,2.250898830588693,0.35791045167573426,6.0
24,5,David Ross,5.274,1.8434539110925237,0.34953619853858997,6.0
24,5,Erika Jayne,4.361,1.8515148141743578,0.4245619844472272,6.0
24,5,Heather Morris,3.338,2.297179364575834,0.6881903428927003,6.0
24,5,Nancy Kerrigan,6.345,1.779084073376,0.28039150092608356,7.0
24,5,Nick Viall,4.151,1.2813433735111137,0.3086830579405237,4.0
24,5,Normani,4.06,3.12252304237297,0.7690943454120617,7.0
24,5,Rashad Jennings,8.549,0.7913439361145224,0.09256567272365451,2.0
24,5,Simone Biles,2.633,1.0777163228199118,0.40931117463726235,4.0
24,6,Bonner Bolton,2.694,1.9214723667167468,0.7132414130351696,5.0
24,6,David Ross,3.388,1.3119364226886825,0.3872303490816654,5.0
24,6,Heather Morris,4.875,1.245361765081105,0.2554588236063805,4.0
24,6,Nancy Kerrigan,4.22,2.383543849246596,0.5648208173570133,7.0
24,6,Nick Viall,4.25,1.9968694217418141,0.46985162864513275,6.0
24,6,Normani,6.911,0.9153780185895425,0.1324523250744527,3.0
24,6,Rashad Jennings,4.688,2.319490469054796,0.4947718577335316,7.0
24,6,Simone Biles,4.974,2.8857670820167822,0.5801703019736193,6.0
24,8,Bonner Bolton,4.792,0.4134088858586701,0.08627063561324501,1.0
24,8,David Ross,2.776,1.2982717394711747,0.46767713957895346,3.0
24,8,Normani,3.337,1.0081901841653922,0.30212471805975194,4.0
24,8,Rashad Jennings,1.814,0.6195060837375108,0.34151382785970824,2.0
24,8,Simone Biles,2.281,1.2039470455499646,0.5278154517974417,4.0
24,9,David Ross,2.119,1.0449549899067094,0.493135908403355,3.0
24,9,Normani,2.306,0.8526963651213081,0.36977292503092285,3.0
24,9,Rashad Jennings,1.677,0.5262584421631142,0.313809446728154,2.0
24,9,Simone Biles,3.898,0.30279974849343533,0.0776807974585519,1.0
25,4,Derek Fisher,5.294,2.129812221793297,0.4023068042677176,7.0
25,4,Drew Scott,6.85,1.6775918199354436,0.24490391531904288,6.0
25,4,Frankie Muniz,6.641,2.594002283701356,0.39060416860433006,8.0
25,4,Jordan Fisher,1.516,0.5916874969898334,0.39029518271097186,2.0
25,4,Lindsey Stirling,7.435,1.8940333583024251,0.25474557609985543,7.0
25,4,Nick Lachey,5.493,4.482638179135702,0.816063750070217,10.0
25,4,Nikki Bella,3.189,0.9921004300287665,0.3111007933611685,4.0
25,4,Sasha Pieterse,6.372,1.9568968918789376,0.30710874009399525,6.0
25,4,Terrell Owens,6.897,2.827788426913758,0.41000267172883254,9.0
25,4,Vanessa Lachey,5.851,2.337576365226014,0.39951740988309936,8.0
25,4,Victoria Arlen,10.462,0.9172771649819903,0.08767703737162974,3.0
25,5,Drew Scott,6.103,1.9995973068068955,0.32764170191821984,5.0
25,5,Frankie Muniz,5.386,1.3337101569616927,0.2476253540589849,4.0
25,5,Jordan Fisher,5.139,3.1185580649403346,0.6068414214711684,9.0
25,5,Lindsey Stirling,6.146,3.2390083629368998,0.5270107977443703,9.0
25,5,Nick Lachey,5.031,1.5577116117771816,0.30962266185195425,6.0
25,5,Nikki Bella,1.723,0.8067973239432081,0.4682514938730169,3.0
25,5,Sasha Pieterse,6.416,3.2067471411427544,0.49980472898110256,8.0
25,5,Terrell Owens,8.102,1.98583472110333,0.24510426081255615,5.0
25,5,Vanessa Lachey,5.653,1.342532455247691,0.2374902627361916,5.0
25,5,Victoria Arlen,5.301,3.79167189716829,0.7152748344026202,9.0
25,6,Drew Scott,5.71,1.0986842617909418,0.19241405635568157,4.0
25,6,Frankie Muniz,4.826,1.2709600069787168,0.2633568186860168,5.0
25,6,Jordan Fisher,2.266,1.2356256596440407,0.5452893467096385,4.0
25,6,Lindsey Stirling,3.831,2.709572065987687,0.7072754022416307,7.0
25,6,Nick Lachey,8.16,0.8240625456111199,0.10098805706018626,3.0
25,6,Nikki Bella,2.688,1.245072771450009,0.4631967155691997,5.0
25,6,Terrell Owens,8.077,1.0139522173648514,0.12553574561902334,3.0
25,6,Vanessa Lachey,5.698,2.380012701743514,0.41769264684863355,6.0
25,6,Victoria Arlen,3.744,1.7809086544895096,0.47567004660510404,6.0
25,8,Drew Scott,2.835,1.5919514154990122,0.5615348908285758,5.0
25,8,Frankie Muniz,5.373,0.8346062350399545,0.155333377077974,3.0
25,8,Jordan Fisher,3.844,1.3818732118300772,0.35948834855100864,4.0
25,8,Lindsey Stirling,2.636,1.0829019700216067,0.4108125834679843,4.0
25,8,Terrell Owens,3.874,1.507446979630261,0.38911899319314946,5.0
25,8,Victoria Arlen,2.438,1.6861195091093037,0.6915994705124298,5.0
25,9,Drew Scott,3.816,1.3083790948558662,0.3428666391131725,4.0
25,9,Frankie Muniz,1.97,0.7639919395410424,0.38781316727971693,2.0
25,9,Jordan Fisher,4.001,0.6288039395506316,0.15716169446404188,3.0
25,9,Lindsey Stirling,1.548,0.8569891658769266,0.5536105722719165,3.0
25,9,Victoria Arlen,3.665,1.1402083472221536,0.31110732529935975,4.0
25,10,Drew Scott,3.228,0.9104091634231527,0.282035056822538,2.0
25,10,Frankie Muniz,1.248,0.4782517378167326,0.38321453350699725,1.0
25,10,Jordan Fisher,2.494,1.0831145540233207,0.43428811308072196,3.0
25,10,Lindsey Stirling,3.03,0.6272905973259072,0.20702659977752713,2.0
27,1,Alexis Ren,4.308,3.4329172610071628,0.7968703019979487,9.0
27,1,Bobby Bones,5.544,4.347524003955006,0.7841854263988107,10.0
27,1,Danelle Umstead,9.88,1.609406782075368,0.16289542328698053,7.0
27,1,DeMarcus Ware,3.853,1.5032134414814988,0.390141043727355,4.0
27,1,Evanna Lynch,7.016,2.7595940569872517,0.3933286854314783,10.0
27,1,Joe Amabile,8.995,4.1845532002216785,0.4652088049162511,10.0
27,1,John Schneider,7.459,3.8906884296299613,0.5216099248733023,10.0
27,1,Juan Pablo Di Pace,5.317,3.5963098371030884,0.6763795066960858,9.0
27,1,Mary Lou Retton,7.217,3.062235831592382,0.4243086921979191,9.0
27,1,Milo Manheim,8.578,1.7363556464419754,0.20241963702984092,7.0
27,1,Nancy McKeon,8.131,3.889082663554988,0.47830311936477526,11.0
27,1,Nikki Glaser,9.182,3.766040235985147,0.410154676103806,9.0
27,1,Tinashe,5.52,2.5195134347623447,0.456433593254048,10.0
27,2,Alexis Ren,8.387,1.6278454720522095,0.19409150733900196,5.0
27,2,Bobby Bones,10.632,0.925977015607533,0.08709339875917353,4.0
27,2,Danelle Umstead,11.251,0.9974938566196757,0.08865823985598398,4.0
27,2,DeMarcus Ware,9.707,1.983200464926348,0.20430621870056123,5.0
27,2,Evanna Lynch,5.372,1.5303456988399575,0.2848744785629109,5.0
27,2,Joe Amabile,4.923,3.82540255459536,0.7770470352621084,10.0
27,2,John Schneider,6.338,1.7224176969372798,0.2717604444520795,7.0
27,2,Juan Pablo Di Pace,2.232,1.1677069579049104,0.5231661997781856,4.0
27,2,Mary Lou Retton,6.162,2.251405077906867,0.36536921095535,7.024999999999977
27,2,Milo Manheim,2.769,1.2850254045310896,0.46407562460494384,5.0
27,2,Nancy McKeon,5.115,1.5290889814242705,0.2989421273556736,6.0
27,2,Tinashe,5.112,3.298232001290136,0.6451940534605117,10.0
27,3,Alexis Ren,5.078,1.7108018128476608,0.3369046500290785,6.0
27,3,Bobby Bones,7.528,1.9664900414400992,0.2612234380233926,7.0
27,3,DeMarcus Ware,9.183,2.7064433923205997,0.29472322686710223,9.0
27,3,Evanna Lynch,4.177,2.6295599604469158,0.6295331482994772,7.0
27,3,Joe Amabile,7.849,1.875023923771298,0.23888698226159993,6.0
27,3,John Schneider,7.1,3.6391267143702546,0.5125530583620077,9.0
27,3,Juan Pablo Di Pace,5.168,4.12974948766034,0.7991001330612113,10.0
27,3,Mary Lou Retton,5.517,4.295831137878346,0.7786534598293177,9.0
