Celebrity,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,Age,Season,results,placement,Score,Week,Judge_ID,Final_Rank,Final_Status,Elim_Week,Active,Total_Score,Max_Possible_Score,Percent_Score,Standardized_Score,Num_Judges,Week_Rank
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,8.0,8,2,,Eliminated,9.0,1,24.0,30,0.15335463258785942,-0.969458417911851,3,5.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,8.0,8,3,,Eliminated,9.0,1,24.0,30,0.15335463258785942,-0.969458417911851,3,5.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,8,4,,Eliminated,9.0,1,24.0,30,0.15335463258785942,-0.969458417911851,3,5.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,9.0,9,1,,Eliminated,9.0,1,28.0,30,0.2074074074074074,0.5198752449100363,3,3.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,9.5,9,2,,Eliminated,9.0,1,28.0,30,0.2074074074074074,0.5198752449100363,3,3.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,9.5,9,3,,Eliminated,9.0,1,28.0,30,0.2074074074074074,0.5198752449100363,3,3.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,9,4,,Eliminated,9.0,1,28.0,30,0.2074074074074074,0.5198752449100363,3,3.0
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,10,1,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,10,2,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,10,3,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,10,4,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,11,1,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,11,2,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,11,3,,Eliminated,9.0,0,,0,,,0,
Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,,11,4,,Eliminated,9.0,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,8.0,1,1,1.0,Winner,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,8.0,1,2,1.0,Winner,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,8.0,1,3,1.0,Winner,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,1,4,1.0,Winner,,1,24.0,30,0.11428571428571428,1.267731382092775,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.0,2,1,1.0,Winner,,1,37.0,40,0.1383177570093458,1.407943991897301,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.5,2,2,1.0,Winner,,1,37.0,40,0.1383177570093458,1.407943991897301,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.0,2,3,1.0,Winner,,1,37.0,40,0.1383177570093458,1.407943991897301,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.5,2,4,1.0,Winner,,1,37.0,40,0.1383177570093458,1.407943991897301,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,10.5,3,1,1.0,Winner,,1,41.0,40,0.1943127962085308,1.5513477251227776,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,10.5,3,2,1.0,Winner,,1,41.0,40,0.1943127962085308,1.5513477251227776,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.5,3,3,1.0,Winner,,1,41.0,40,0.1943127962085308,1.5513477251227776,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,10.5,3,4,1.0,Winner,,1,41.0,40,0.1943127962085308,1.5513477251227776,4,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.5,4,1,1.0,Winner,,1,29.0,30,0.3391812865497076,1.224744871391589,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,9.5,4,2,1.0,Winner,,1,29.0,30,0.3391812865497076,1.224744871391589,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,10.0,4,3,1.0,Winner,,1,29.0,30,0.3391812865497076,1.224744871391589,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,4,4,1.0,Winner,,1,29.0,30,0.3391812865497076,1.224744871391589,3,1.0
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,5,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,5,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,5,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,5,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,6,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,6,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,6,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,6,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,7,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,7,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,7,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,7,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,8,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,8,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,8,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,8,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,9,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,9,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,9,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,9,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,10,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,10,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,10,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,10,4,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,11,1,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,11,2,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,11,3,1.0,Winner,,0,,0,,,0,
Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,,11,4,1.0,Winner,,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,7.0,1,1,,Eliminated,2.0,1,20.0,30,0.09523809523809523,-0.4225771273642583,3,4.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,6.0,1,2,,Eliminated,2.0,1,20.0,30,0.09523809523809523,-0.4225771273642583,3,4.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,7.0,1,3,,Eliminated,2.0,1,20.0,30,0.09523809523809523,-0.4225771273642583,3,4.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,1,4,,Eliminated,2.0,1,20.0,30,0.09523809523809523,-0.4225771273642583,3,4.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,8.5,2,1,,Eliminated,2.0,1,35.0,40,0.1308411214953271,0.6175192946917987,4,2.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,9.5,2,2,,Eliminated,2.0,1,35.0,40,0.1308411214953271,0.6175192946917987,4,2.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,8.5,2,3,,Eliminated,2.0,1,35.0,40,0.1308411214953271,0.6175192946917987,4,2.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,8.5,2,4,,Eliminated,2.0,1,35.0,40,0.1308411214953271,0.6175192946917987,4,2.0
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,3,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,3,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,3,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,3,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,4,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,4,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,4,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,4,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,5,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,5,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,5,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,5,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,6,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,6,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,6,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,6,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,7,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,7,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,7,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,7,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,8,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,8,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,8,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,8,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,9,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,9,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,9,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,9,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,10,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,10,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,10,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,10,4,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,11,1,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,11,2,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,11,3,,Eliminated,2.0,0,,0,,,0,
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,,11,4,,Eliminated,2.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,7.0,1,1,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,7.0,1,2,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,7.0,1,3,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,1,4,,Eliminated,3.0,1,21.0,30,0.1,0.0,3,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,8.5,2,1,,Eliminated,3.0,1,33.0,40,0.1233644859813084,-0.17290540251370362,4,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,8.5,2,2,,Eliminated,3.0,1,33.0,40,0.1233644859813084,-0.17290540251370362,4,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,8.0,2,3,,Eliminated,3.0,1,33.0,40,0.1233644859813084,-0.17290540251370362,4,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,8.0,2,4,,Eliminated,3.0,1,33.0,40,0.1233644859813084,-0.17290540251370362,4,3.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,8.0,3,1,,Eliminated,3.0,1,33.0,40,0.15639810426540285,-0.5762148693313165,4,4.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,9.0,3,2,,Eliminated,3.0,1,33.0,40,0.15639810426540285,-0.5762148693313165,4,4.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,7.0,3,3,,Eliminated,3.0,1,33.0,40,0.15639810426540285,-0.5762148693313165,4,4.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,9.0,3,4,,Eliminated,3.0,1,33.0,40,0.15639810426540285,-0.5762148693313165,4,4.0
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,4,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,4,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,4,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,4,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,5,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,5,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,5,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,5,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,6,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,6,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,6,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,6,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,7,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,7,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,7,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,7,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,8,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,8,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,8,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,8,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,9,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,9,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,9,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,9,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,10,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,10,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,10,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,10,4,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,11,1,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,11,2,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,11,3,,Eliminated,3.0,0,,0,,,0,
Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,,11,4,,Eliminated,3.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,6.0,1,1,,Eliminated,1.0,1,19.0,30,0.09047619047619047,-0.8451542547285166,3,5.0
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,7.0,1,2,,Eliminated,1.0,1,19.0,30,0.09047619047619047,-0.8451542547285166,3,5.0
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,6.0,1,3,,Eliminated,1.0,1,19.0,30,0.09047619047619047,-0.8451542547285166,3,5.0
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,1,4,,Eliminated,1.0,1,19.0,30,0.09047619047619047,-0.8451542547285166,3,5.0
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,2,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,2,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,2,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,2,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,3,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,3,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,3,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,3,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,4,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,4,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,4,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,4,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,5,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,5,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,5,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,5,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,6,1,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,6,2,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,6,3,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,6,4,,Eliminated,1.0,0,,0,,,0,
Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,,7,1,,Eliminated,1.0,0,,0,,,0,
