Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank
32,Adrian Peterson,7,,0,,,38,Britt Stewart,Athlete,Texas,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,
32,Adrian Peterson,8,,0,,,38,Britt Stewart,Athlete,Texas,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,
32,Adrian Peterson,9,,0,,,38,Britt Stewart,Athlete,Texas,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,
32,Adrian Peterson,10,,0,,,38,Britt Stewart,Athlete,Texas,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,
32,Adrian Peterson,11,,0,,,38,Britt Stewart,Athlete,Texas,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,
32,Alyson Hannigan,1,13.0,3,4.333333333333333,0.5773502691896257,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.05627705627705628,-1.036935441441688,8.0
32,Alyson Hannigan,2,19.0,3,6.333333333333333,0.5773502691896257,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.07983193277310924,0.1968653876669135,4.0
32,Alyson Hannigan,3,24.0,4,6.0,0.0,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,40,0.07430340557275542,-0.6254988427643852,6.0
32,Alyson Hannigan,4,18.0,3,6.0,0.0,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.075,-1.368433946147256,7.0
32,Alyson Hannigan,5,21.0,3,7.0,0.0,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.0875,-1.0,5.0
32,Alyson Hannigan,6,31.0,4,7.75,0.5,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,40,0.09627329192546584,-1.0879976086439038,8.0
32,Alyson Hannigan,7,35.0,4,8.75,0.49999999999999983,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,40,0.12411347517730496,-0.13608276348795434,4.0
32,Alyson Hannigan,8,36.0,4,9.0,0.49999999999999983,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,40,0.1422924901185771,-0.03254722774520666,4.0
32,Alyson Hannigan,9,32.0,4,8.0,0.49999999999999983,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,40,0.14479638009049775,-1.0512491787119005,5.0
32,Alyson Hannigan,10,25.5,3,8.5,0.0,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.17894736842105263,-1.8973665961010275,5.0
32,Alyson Hannigan,11,26.5,3,8.833333333333334,0.28867513459481275,49,Sasha Farber,Actor/Actress,Washington D.C.,United States,5th Place,5,,Other,,1,30,0.18213058419243985,-1.9710549133051498,3.0
32,Ariana Madix,1,21.0,3,7.0,0.0,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.09090909090909091,1.3332027104250275,2.0
32,Ariana Madix,2,20.0,3,6.666666666666667,0.5773502691896257,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.08403361344537816,0.48122650318578813,3.0
32,Ariana Madix,3,34.0,4,8.5,0.5773502691896257,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,40,0.10526315789473684,1.5190686181420774,1.0
32,Ariana Madix,4,25.0,3,8.333333333333334,0.5773502691896258,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.10416666666666667,1.1403616217893813,2.0
32,Ariana Madix,5,24.0,3,8.0,0.0,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.1,0.0,3.0
32,Ariana Madix,6,41.0,4,10.25,0.5,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,40,0.12732919254658384,1.189206688517755,2.0
32,Ariana Madix,7,37.0,4,9.25,0.49999999999999983,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,40,0.13120567375886524,0.9525793444156804,1.0
32,Ariana Madix,8,42.0,4,10.5,0.5000000000000001,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,40,0.16600790513833993,1.3344363375534438,1.0
32,Ariana Madix,9,37.0,4,9.25,0.5,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,40,0.167420814479638,0.036249971679720175,4.0
32,Ariana Madix,10,29.0,3,9.666666666666666,0.28867513459481314,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.20350877192982456,0.31622776601683794,3.0
32,Ariana Madix,11,29.5,3,9.833333333333334,0.28867513459481275,38,Pasha Pashkov,TV Personality,Florida,United States,3rd Place,3,3.0,Finalist,,1,30,0.2027491408934708,0.30323921743156024,2.0
32,Barry Williams,1,16.0,3,5.333333333333333,0.5773502691896257,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.06926406926406926,-0.14813363449166972,6.0
32,Barry Williams,2,15.0,3,5.0,0.0,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.06302521008403361,-0.940579074408585,7.0
32,Barry Williams,3,25.0,4,6.25,0.5,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.07739938080495357,-0.4110420966737389,5.0
32,Barry Williams,4,18.0,3,6.0,0.0,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.075,-1.368433946147256,7.0
32,Barry Williams,5,24.0,3,8.0,0.0,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.1,0.0,3.0
32,Barry Williams,6,32.0,4,8.0,0.4999999999999999,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.09937888198757763,-0.860277178927738,7.0
32,Barry Williams,7,32.5,4,8.125,0.2500000000000001,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.11524822695035461,-1.4969103983674976,5.0
32,Barry Williams,8,35.0,4,8.75,0.0,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.1383399209486166,-0.2603778219616484,5.0
32,Barry Williams,9,,0,,,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
32,Barry Williams,10,,0,,,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
32,Barry Williams,11,,0,,,68,Peta Murgatroyd,Actor/Actress,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
32,Charity Lawson,1,22.0,3,7.333333333333333,0.5773502691896258,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.09523809523809523,1.629469979408367,1.0
32,Charity Lawson,2,21.0,3,7.0,0.0,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.08823529411764706,0.7655876187046627,2.0
32,Charity Lawson,3,32.0,4,8.0,0.0,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,40,0.09907120743034056,1.090155125960785,2.0
32,Charity Lawson,4,24.0,3,8.0,0.0,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.1,0.7819622549412901,3.0
32,Charity Lawson,5,28.0,3,9.333333333333334,0.5773502691896258,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.11666666666666667,1.3333333333333333,1.0
32,Charity Lawson,6,38.0,4,9.5,0.49999999999999983,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,40,0.11801242236024845,0.5060453993692573,4.0
32,Charity Lawson,7,36.0,4,9.0,0.0,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,40,0.1276595744680851,0.408248290463863,3.0
32,Charity Lawson,8,39.0,4,9.75,0.0,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,40,0.1541501976284585,0.6509445549041186,3.0
32,Charity Lawson,9,38.0,4,9.5,0.5773502691896257,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,40,0.17194570135746606,0.25374980175804435,3.0
32,Charity Lawson,10,29.5,3,9.833333333333334,0.28867513459481275,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.20701754385964913,0.6324555320336759,2.0
32,Charity Lawson,11,29.5,3,9.833333333333334,0.28867513459481275,27,Artem Chigvintsev,TV Personality,Georgia,United States,4th Place,4,,Other,,1,30,0.2027491408934708,0.30323921743156024,2.0
32,Harry Jowsey,1,12.0,3,4.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.05194805194805195,-1.3332027104250275,9.0
32,Harry Jowsey,2,15.0,3,5.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.06302521008403361,-0.940579074408585,7.0
32,Harry Jowsey,3,24.0,4,6.0,0.816496580927726,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.07430340557275542,-0.6254988427643852,6.0
32,Harry Jowsey,4,21.0,3,7.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.0875,-0.293235845602983,5.0
32,Harry Jowsey,5,18.0,3,6.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.075,-2.0,6.0
32,Harry Jowsey,6,29.0,4,7.25,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.09006211180124224,-1.5434384680762356,9.0
32,Harry Jowsey,7,32.0,4,8.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.11347517730496454,-1.7690759253434063,6.0
32,Harry Jowsey,8,28.0,4,7.0,0.0,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.11067193675889328,-1.8551919814767406,7.0
32,Harry Jowsey,9,30.0,4,7.5,0.5773502691896257,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.13574660633484162,-1.4862488388685489,6.0
32,Harry Jowsey,10,,0,,,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,0,0,,,
32,Harry Jowsey,11,,0,,,26,Rylee Arnold,TV Personality,,Australia,Eliminated Week 9,6,,Eliminated,9.0,0,0,,,
32,Jamie Lynn Spears,1,15.0,3,5.0,0.0,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,1,30,0.06493506493506493,-0.44440090347500916,7.0
32,Jamie Lynn Spears,2,16.0,3,5.333333333333333,0.5773502691896257,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,1,30,0.06722689075630252,-0.6562179588897104,6.0
32,Jamie Lynn Spears,3,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,4,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,5,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,6,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,7,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,8,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,9,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,10,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jamie Lynn Spears,11,,0,,,32,Alan Bersten,Actor/Actress,Mississippi,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
32,Jason Mraz,1,21.0,3,7.0,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.09090909090909091,1.3332027104250275,2.0
32,Jason Mraz,2,24.0,3,8.0,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.10084033613445378,1.6186709652612867,1.0
32,Jason Mraz,3,34.0,4,8.5,0.5773502691896257,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,40,0.10526315789473684,1.5190686181420774,1.0
32,Jason Mraz,4,24.0,3,8.0,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1,0.7819622549412901,3.0
32,Jason Mraz,5,27.0,3,9.0,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.1125,1.0,2.0
32,Jason Mraz,6,39.0,4,9.75,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,40,0.12111801242236025,0.7337658290854232,3.0
32,Jason Mraz,7,36.0,4,9.0,0.7071067811865476,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,40,0.1276595744680851,0.408248290463863,3.0
32,Jason Mraz,8,33.0,4,8.25,0.5000000000000001,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,40,0.13043478260869565,-0.7160390103945319,6.0
32,Jason Mraz,9,43.0,4,10.75,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,40,0.19457013574660634,1.341248952149665,1.0
32,Jason Mraz,10,28.5,3,9.5,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.2,0.0,4.0
32,Jason Mraz,11,30.0,3,10.0,0.0,46,Daniella Karagach,Singer/Rapper,Virginia,United States,2nd Place,2,2.0,Finalist,,1,30,0.20618556701030927,0.6822882392210119,1.0
32,Lele Pons,1,19.0,3,6.333333333333333,0.5773502691896257,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,30,0.08225108225108226,0.7406681724583486,3.0
32,Lele Pons,2,21.0,3,7.0,0.0,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,30,0.08823529411764706,0.7655876187046627,2.0
32,Lele Pons,3,27.0,4,6.75,0.4999999999999999,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,40,0.08359133126934984,0.0178713955075536,3.0
32,Lele Pons,4,22.0,3,7.333333333333333,0.5773502691896258,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,30,0.09166666666666666,0.06516352124510805,4.0
32,Lele Pons,5,24.0,3,8.0,0.0,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,30,0.1,0.0,3.0
32,Lele Pons,6,37.0,4,9.25,0.5,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,40,0.11490683229813664,0.27832496965309145,5.0
32,Lele Pons,7,36.5,4,9.125,0.24999999999999983,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,1,40,0.12943262411347517,0.6804138174397717,2.0
32,Lele Pons,8,,0,,,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,
32,Lele Pons,9,,0,,,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,
32,Lele Pons,10,,0,,,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,
32,Lele Pons,11,,0,,,27,Brandon Armstrong,Social Media Personality,,Venezuela,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,
32,Matt Walsh,1,12.0,3,4.0,0.0,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,1,30,0.05194805194805195,-1.3332027104250275,9.0
32,Matt Walsh,2,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,3,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,4,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,5,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,6,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,7,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,8,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,9,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,10,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Matt Walsh,11,,0,,,58,Koko Iwasaki,Comedian,Illinois,United States,Eliminated Week 1,14,,Eliminated,1.0,0,0,,,
32,Mauricio Umansky,1,15.0,3,5.0,0.0,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.06493506493506493,-0.44440090347500916,7.0
32,Mauricio Umansky,2,12.0,3,4.0,0.0,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.05042016806722689,-1.7936624209652088,8.0
32,Mauricio Umansky,3,23.0,4,5.75,0.9574271077563381,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.07120743034055728,-0.8399555888550315,7.0
32,Mauricio Umansky,4,19.0,3,6.333333333333333,0.5773502691896257,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.07916666666666666,-1.0100345792991652,6.0
32,Mauricio Umansky,5,24.0,3,8.0,0.0,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.1,0.0,3.0
32,Mauricio Umansky,6,33.0,4,8.25,0.49999999999999983,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.10248447204968944,-0.6325567492115721,6.0
32,Mauricio Umansky,7,,0,,,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,
32,Mauricio Umansky,8,,0,,,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,
32,Mauricio Umansky,9,,0,,,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,
32,Mauricio Umansky,10,,0,,,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,
32,Mauricio Umansky,11,,0,,,53,Emma Slater,TV Personality,,Mexico,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,
32,Mira Sorvino,1,17.0,3,5.666666666666667,0.5773502691896257,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,1,30,0.0735930735930736,0.14813363449166972,5.0
32,Mira Sorvino,2,18.0,3,6.0,0.0,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,1,30,0.07563025210084033,-0.08749572785196111,5.0
32,Mira Sorvino,3,26.0,4,6.5,0.5773502691896258,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,1,40,0.0804953560371517,-0.19658535058309268,4.0
32,Mira Sorvino,4,21.0,3,7.0,0.0,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,1,30,0.0875,-0.293235845602983,5.0
32,Mira Sorvino,5,22.0,3,7.333333333333333,0.5773502691896257,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,1,30,0.09166666666666666,-0.6666666666666666,4.0
32,Mira Sorvino,6,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Mira Sorvino,7,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Mira Sorvino,8,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Mira Sorvino,9,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Mira Sorvino,10,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Mira Sorvino,11,,0,,,55,Gleb Savchenko,Actor/Actress,New York,United States,Eliminated Week 5,10,,Eliminated,5.0,0,0,,,
32,Tyson Beckford,1,12.0,3,4.0,0.0,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,1,30,0.05194805194805195,-1.3332027104250275,9.0
32,Tyson Beckford,2,18.0,3,6.0,0.0,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,1,30,0.07563025210084033,-0.08749572785196111,5.0
32,Tyson Beckford,3,20.0,4,5.0,0.0,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,1,40,0.06191950464396285,-1.4833258271269703,9.0
32,Tyson Beckford,4,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,5,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,6,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,7,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,8,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,9,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,10,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Tyson Beckford,11,,0,,,52,Jenna Johnson,Model,New York,United States,Eliminated Week 3,12,,Eliminated,3.0,0,0,,,
32,Xochitl Gomez,1,18.0,3,6.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.07792207792207792,0.44440090347500916,4.0
32,Xochitl Gomez,2,24.0,3,8.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.10084033613445378,1.6186709652612867,1.0
32,Xochitl Gomez,3,32.0,4,8.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,40,0.09907120743034056,1.090155125960785,2.0
32,Xochitl Gomez,4,27.0,3,9.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.1125,1.8571603554855634,1.0
32,Xochitl Gomez,5,28.0,3,9.333333333333334,0.5773502691896258,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.11666666666666667,1.3333333333333333,1.0
32,Xochitl Gomez,6,42.0,4,10.5,0.49999999999999983,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,40,0.13043478260869565,1.416927118233921,1.0
32,Xochitl Gomez,7,37.0,4,9.25,0.28867513459481287,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,40,0.13120567375886524,0.9525793444156804,1.0
32,Xochitl Gomez,8,40.0,4,10.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,40,0.15810276679841898,0.8787751491205603,2.0
32,Xochitl Gomez,9,41.0,4,10.25,0.5773502691896255,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,40,0.18552036199095023,0.9062492919930167,2.0
32,Xochitl Gomez,10,30.0,3,10.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.21052631578947367,0.9486832980505138,1.0
32,Xochitl Gomez,11,30.0,3,10.0,0.0,17,Valentin Chmerkovskiy,Actor/Actress,California,United States,1st Place,1,1.0,Winner,,1,30,0.20618556701030927,0.6822882392210119,1.0
33,Anna Delvey,1,18.0,3,6.0,0.0,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,1,30,0.0728744939271255,-0.44381268229929727,6.0
33,Anna Delvey,2,17.0,3,5.666666666666667,0.5773502691896257,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,1,30,0.06589147286821706,-1.0716762257724608,6.0
33,Anna Delvey,3,,0,,,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
33,Anna Delvey,4,,0,,,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
33,Anna Delvey,5,,0,,,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
33,Anna Delvey,6,,0,,,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
33,Anna Delvey,7,,0,,,33,Ezra Sosa,Con artist,,Russia,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
