Season,Week,Celebrity,Rank_mean_sigma0.3,Rank_mean_sigma0.5,Rank_mean_sigma1,Rank_mean_existing,Delta_mean_0.3_minus_0.5,Delta_mean_1_minus_0.5
27,4,Alexis Ren,3.763333333333333,4.658333333333333,4.946666666666666,3.725,-0.895,0.2883333333333331
27,4,Bobby Bones,7.008333333333334,7.325,7.565,5.683,-0.316666667,0.2400000000000002
27,4,DeMarcus Ware,6.16,6.128333333333333,6.801666666666667,5.343,0.031666666666667176,0.6733333333333338
27,4,Evanna Lynch,4.185,1.7583333333333333,2.295,2.981,2.4266666666666663,0.5366666666666666
27,4,Joe Amabile,10,9.986666666666666,9.971666666666666,8.415,0.013333333333333641,-0.015
27,4,John Schneider,8.016666666666667,8.24,6.013333333333334,7.814,-0.223333333,-2.226666667
27,4,Juan Pablo Di Pace,7.1033333333333335,5.745,5.428333333333334,4.251,1.3583333333333334,-0.316666667
27,4,Mary Lou Retton,4.611666666666666,5.108333333333333,5.803333333333334,6.308,-0.496666667,0.6950000000000003
27,4,Milo Manheim,1.7316666666666667,2.1366666666666667,2.6633333333333336,5.087,-0.405,0.5266666666666668
27,4,Tinashe,2.42,3.9133333333333336,3.5116666666666667,5.393,-1.493333333,-0.401666667
27,6,Alexis Ren,4.166666666666667,3.4033333333333333,6.318333333333333,4.554,0.7633333333333336,2.915
27,6,Bobby Bones,7.941666666666666,8.296666666666667,7.673333333333333,5.483,-0.355,-0.623333333
27,6,DeMarcus Ware,3.546666666666667,3.236666666666667,2.745,4.312,0.31000000000000005,-0.491666667
27,6,Evanna Lynch,3.558333333333333,3.91,5.098333333333334,6.532,-0.351666667,1.1883333333333335
27,6,Joe Amabile,6.718333333333334,7.391666666666667,5.006666666666667,7.014,-0.673333333,-2.385
27,6,John Schneider,8.416666666666666,7.391666666666667,6.99,3.382,1.0249999999999995,-0.401666667
27,6,Juan Pablo Di Pace,2.283333333333333,1.7633333333333334,1.19,1.628,0.5199999999999998,-0.573333333
27,6,Mary Lou Retton,6.091666666666667,5.833333333333333,5.608333333333333,7.748,0.25833333333333375,-0.225
27,6,Milo Manheim,2.276666666666667,3.7733333333333334,4.37,4.347,-1.496666667,0.5966666666666667
28,2,Ally Brooke,6.82,7.388333333333334,8.73,9.372,-0.568333333,1.3416666666666668
28,2,Hannah Brown,1.3233333333333333,3.723333333333333,4.348333333333334,7.087,-2.4,0.6250000000000004
28,2,James Van Der Beek,4.511666666666667,4.948333333333333,5.158333333333333,6.48,-0.436666667,0.20999999999999996
28,2,Karamo Brown,4.333333333333333,4.141666666666667,4.138333333333334,3.053,0.19166666666666643,-0.003333333
28,2,Kate Flannery,4.456666666666667,3.901666666666667,5.37,6.132,0.5550000000000002,1.4683333333333333
28,2,Kel Mitchell,4.7716666666666665,4.098333333333334,4.745,3.996,0.6733333333333329,0.6466666666666665
28,2,Lamar Odom,11.926666666666666,10.841666666666667,11.056666666666667,9.09,1.084999999999999,0.21499999999999986
28,2,Lauren Alaina,6.248333333333333,7.235,5.38,6.904,-0.986666667,-1.855
28,2,Mary Wilson,9.138333333333334,7.825,6.3933333333333335,5.78,1.3133333333333335,-1.431666667
28,2,Ray Lewis,9.921666666666667,11.06,9.851666666666667,7.195,-1.138333333,-1.208333333
28,2,Sailor Brinkley-Cook,5.7283333333333335,5.363333333333333,5.3966666666666665,6.332,0.3650000000000002,0.033333333333333215
28,2,Sean Spicer,8.82,7.473333333333334,7.431666666666667,6.579,1.3466666666666667,-0.041666667
28,4,Ally Brooke,4.8133333333333335,4.468333333333334,6.56,5.476,0.34499999999999975,2.091666666666666
28,4,Hannah Brown,3.555,4.136666666666667,4.621666666666667,4.843,-0.581666667,0.4850000000000003
28,4,James Van Der Beek,5.328333333333333,5.92,3.9966666666666666,7.29,-0.591666667,-1.923333333
28,4,Karamo Brown,6.476666666666667,6.386666666666667,5.135,5.404,0.08999999999999986,-1.251666667
28,4,Kate Flannery,8.403333333333334,7.868333333333333,8.101666666666667,8.093,0.535000000000001,0.2333333333333334
28,4,Kel Mitchell,3.135,2.62,3.585,3.654,0.5149999999999997,0.9649999999999999
28,4,Lamar Odom,9.788333333333334,9.543333333333333,9.968333333333334,9.964,0.245000000000001,0.4250000000000007
28,4,Lauren Alaina,1.0383333333333333,2.546666666666667,1.7816666666666667,1.565,-1.508333333,-0.765
28,4,Sailor Brinkley-Cook,3.75,2.8583333333333334,3.875,3.971,0.8916666666666666,1.0166666666666666
28,4,Sean Spicer,8.711666666666666,8.651666666666667,7.375,4.74,0.05999999999999872,-1.276666667
28,6,Ally Brooke,6.076666666666667,3.5216666666666665,5.386666666666667,4.035,2.5550000000000006,1.8650000000000002
28,6,Hannah Brown,5.525,5.67,4.706666666666667,6.034,-0.145,-0.963333333
28,6,James Van Der Beek,2.9833333333333334,2.808333333333333,3.525,3.329,0.17500000000000027,0.7166666666666668
28,6,Karamo Brown,3.755,5.861666666666666,4.803333333333334,5.303,-2.106666667,-1.058333333
28,6,Kate Flannery,3.21,3.9283333333333332,5.1866666666666665,5.337,-0.718333333,1.2583333333333333
28,6,Kel Mitchell,6.113333333333333,6.326666666666667,6.08,5.429,-0.213333333,-0.246666667
28,6,Lauren Alaina,5.531666666666666,8.271666666666667,7.618333333333333,6.145,-2.74,-0.653333333
28,6,Sailor Brinkley-Cook,2.87,3.79,3.56,5.367,-0.92,-0.23
28,6,Sean Spicer,8.935,4.821666666666666,4.133333333333334,4.021,4.113333333333334,-0.688333333
28,7,Ally Brooke,1.8866666666666667,1.7166666666666666,2.87,3.711,0.17000000000000015,1.1533333333333335
28,7,Hannah Brown,4.99,4.148333333333333,6.115,5.059,0.8416666666666668,1.9666666666666668
28,7,James Van Der Beek,2.7266666666666666,5.498333333333333,3.2316666666666665,4.568,-2.771666667,-2.266666667
28,7,Karamo Brown,4.975,4.788333333333333,3.2683333333333335,5.491,0.18666666666666654,-1.52
28,7,Kate Flannery,6.513333333333334,6.3966666666666665,6.413333333333333,4.524,0.11666666666666714,0.016666666666666607
28,7,Kel Mitchell,4.635,6.068333333333333,5.7,4.429,-1.433333333,-0.368333333
28,7,Lauren Alaina,2.6083333333333334,1.8283333333333334,1.8966666666666667,4.143,0.78,0.06833333333333336
28,7,Sean Spicer,7.665,5.555,6.505,4.075,2.1100000000000003,0.9500000000000002
28,8,Ally Brooke,2.765,3.3783333333333334,3.2933333333333334,4.481,-0.613333333,-0.085
28,8,Hannah Brown,3.131666666666667,3.7816666666666667,3.905,4.15,-0.65,0.12333333333333307
28,8,James Van Der Beek,2.5,2.875,4.156666666666666,4.993,-0.375,1.2816666666666663
28,8,Kate Flannery,5.491666666666666,5.246666666666667,3.36,2.399,0.24499999999999922,-1.886666667
28,8,Kel Mitchell,2.03,1.78,2.755,2.158,0.24999999999999978,0.9749999999999999
28,8,Lauren Alaina,5.081666666666667,4.2716666666666665,4.225,3.265,0.8100000000000005,-0.046666667
28,8,Sean Spicer,7,6.666666666666667,6.305,6.554,0.33333333333333304,-0.361666667
28,9,Ally Brooke,2.205,3.56,3.055,4.77,-1.355,-0.505
28,9,Hannah Brown,3.94,2.5283333333333333,3.905,1.721,1.4116666666666666,1.3766666666666665
28,9,James Van Der Beek,1.4183333333333332,1.1666666666666667,1.1233333333333333,1.709,0.2516666666666665,-0.043333333
28,9,Kel Mitchell,3.195,2.745,2.8783333333333334,4.17,0.44999999999999973,0.1333333333333333
28,9,Lauren Alaina,4.241666666666666,5,4.53,3.131,-0.758333333,-0.47
28,9,Sean Spicer,6,6,5.508333333333334,5.499,0,-0.491666667
28,10,Ally Brooke,2.78,3.0166666666666666,2.2133333333333334,1.886,-0.236666667,-0.803333333
28,10,Hannah Brown,2.6133333333333333,2.345,2.216666666666667,3.024,0.2683333333333331,-0.128333333
28,10,James Van Der Beek,4.983333333333333,4.858333333333333,4.911666666666667,4.582,0.125,0.05333333333333368
28,10,Kel Mitchell,1.2683333333333333,1.155,1.715,1.216,0.11333333333333329,0.56
28,10,Lauren Alaina,3.355,3.625,3.9433333333333334,4.292,-0.27,0.31833333333333336
29,2,AJ McLean,5.54,5.09,6.816666666666666,7.524,0.4500000000000002,1.7266666666666666
29,2,Anne Heche,7.3566666666666665,7.633333333333334,6.77,3.064,-0.276666667,-0.863333333
29,2,Carole Baskin,11.795,11.185,12.141666666666667,13.207,0.6099999999999994,0.956666666666667
29,2,Charles Oakley,15,14.841666666666667,14.97,12.631,0.15833333333333321,0.12833333333333385
29,2,Chrishell Stause,7.855,7.035,7.011666666666667,4.189,0.8200000000000003,-0.023333333
29,2,Jeannie Mai,6.158333333333333,4.306666666666667,5.195,4.918,1.8516666666666666,0.8883333333333336
29,2,Jesse Metcalfe,3.263333333333333,3.02,4.433333333333334,8.809,0.24333333333333318,1.4133333333333336
29,2,Johnny Weir,8.336666666666666,8.13,11.026666666666667,12.432,0.20666666666666522,2.8966666666666665
29,2,Justina Machado,2.216666666666667,3.7483333333333335,2.235,3.643,-1.531666667,-1.513333333
29,2,Kaitlyn Bristowe,1.26,2.1216666666666666,1.4766666666666666,6.415,-0.861666667,-0.645
29,2,Monica Aldama,12.831666666666667,12.451666666666666,12.178333333333333,9.07,0.3800000000000008,-0.273333333
29,2,Nelly,10.455,11.908333333333333,10.866666666666667,11.845,-1.453333333,-1.041666667
29,2,Nev Schulman,3.26,4.163333333333333,2.935,3.975,-0.903333333,-1.228333333
29,2,Skai Jackson,14,12.835,12.768333333333333,6.169,1.1649999999999991,-0.066666667
29,2,Veron Davis,10.671666666666667,11.53,9.175,12.109,-0.858333333,-2.355
29,3,AJ McLean,7.35,6.645,5.5216666666666665,4.988,0.7050000000000001,-1.123333333
29,3,Anne Heche,13,13.37,13.013333333333334,13.814,-0.37,-0.356666667
29,3,Carole Baskin,14,13.63,13.986666666666666,13.186,0.3699999999999992,0.3566666666666656
29,3,Chrishell Stause,5.45,5.945,5.258333333333334,6.206,-0.495,-0.686666667
29,3,Jeannie Mai,6.831666666666667,6.9783333333333335,6.921666666666667,4.872,-0.146666667,-0.056666667
29,3,Jesse Metcalfe,9.308333333333334,9.836666666666666,7.746666666666667,11.093,-0.528333333,-2.09
29,3,Johnny Weir,1.79,2.97,3.1083333333333334,5.538,-1.18,0.1383333333333332
29,3,Justina Machado,9.968333333333334,9.305,10.265,6.536,0.663333333333334,0.9600000000000009
29,3,Kaitlyn Bristowe,2.51,2.4133333333333336,2.85,2.688,0.09666666666666623,0.43666666666666654
29,3,Monica Aldama,5.03,5.471666666666667,5.976666666666667,5.109,-0.441666667,0.5049999999999999
29,3,Nelly,11.315,11.366666666666667,10.463333333333333,8.901,-0.051666667,-0.903333333
29,3,Nev Schulman,2.3516666666666666,2.9266666666666667,3.4383333333333335,7.912,-0.575,0.5116666666666667
29,3,Skai Jackson,11.215,10.18,11.35,9.446,1.0350000000000001,1.17
29,3,Veron Davis,4.88,3.9616666666666664,5.1,4.711,0.9183333333333334,1.1383333333333332
29,4,AJ McLean,2.765,3.045,4.45,4.358,-0.28,1.4050000000000002
29,4,Anne Heche,13,13,12.855,13,0,-0.145
29,4,Chrishell Stause,11.04,11.14,10.993333333333334,10.91,-0.1,-0.146666667
29,4,Jeannie Mai,9.805,10.58,8.53,6.533,-0.775,-2.05
29,4,Jesse Metcalfe,8.948333333333334,8.531666666666666,7.1066666666666665,7.012,0.41666666666666785,-1.425
29,4,Johnny Weir,4.458333333333333,5.336666666666667,4.963333333333333,4.049,-0.878333333,-0.373333333
29,4,Justina Machado,5.038333333333333,5.176666666666667,6.116666666666666,5.427,-0.138333333,0.9399999999999995
29,4,Kaitlyn Bristowe,4.466666666666667,4.201666666666667,4.178333333333334,7.772,0.2649999999999997,-0.023333333
29,4,Monica Aldama,5.433333333333334,6.3966666666666665,5.766666666666667,6.376,-0.963333333,-0.63
29,4,Nelly,9.74,8.403333333333334,8.055,6.441,1.336666666666666,-0.348333333
29,4,Nev Schulman,5.761666666666667,4.68,6.836666666666667,5.591,1.081666666666667,2.156666666666667
29,4,Skai Jackson,1.0783333333333334,2.0233333333333334,1.0166666666666666,5.639,-0.945,-1.006666667
29,4,Veron Davis,9.465,8.485,10.131666666666666,7.892,0.9800000000000004,1.6466666666666665
29,5,AJ McLean,5.26,4.955,5.233333333333333,7.498,0.3049999999999997,0.2783333333333333
29,5,Chrishell Stause,11.186666666666667,11.376666666666667,10.213333333333333,4.574,-0.19,-1.163333333
29,5,Jeannie Mai,7.78,7.573333333333333,7.913333333333333,9.087,0.206666666666667,0.33999999999999986
29,5,Jesse Metcalfe,11.813333333333333,11.49,11.925,10.909,0.32333333333333236,0.4350000000000005
29,5,Johnny Weir,1.4666666666666666,2.315,1.79,2.664,-0.848333333,-0.525
29,5,Justina Machado,7.465,6.531666666666666,6.565,5.958,0.9333333333333336,0.0333333333333341
29,5,Kaitlyn Bristowe,1.6183333333333334,1.5383333333333333,1.6066666666666667,1.806,0.08000000000000007,0.06833333333333336
29,5,Monica Aldama,4.08,5.183333333333334,5.171666666666667,10.845,-1.103333333,-0.011666667
29,5,Nelly,7.83,8.82,8.26,5.484,-0.99,-0.56
29,5,Nev Schulman,3.66,3.533333333333333,3.0166666666666666,4.617,0.12666666666666693,-0.516666667
29,5,Skai Jackson,5.84,5.566666666666666,5.503333333333333,6.182,0.27333333333333343,-0.063333333
29,5,Veron Davis,10,9.116666666666667,10.801666666666666,8.376,0.8833333333333329,1.6849999999999987
29,6,AJ McLean,1.1883333333333332,1.175,1.5316666666666667,1.568,0.013333333333333197,0.3566666666666667
29,6,Chrishell Stause,7.07,7.083333333333333,5.455,3.79,-0.013333333,-1.628333333
29,6,Jeannie Mai,5.243333333333333,5.631666666666667,5.758333333333334,8.294,-0.388333333,0.12666666666666693
29,6,Johnny Weir,9.491666666666667,9.591666666666667,9.505,8.537,-0.1,-0.086666667
29,6,Justina Machado,1.8716666666666666,2.1733333333333333,1.6966666666666668,3.25,-0.301666667,-0.476666667
29,6,Kaitlyn Bristowe,4.57,3.5416666666666665,4.99,8.468,1.0283333333333338,1.4483333333333337
29,6,Monica Aldama,4.423333333333333,5.865,4.253333333333333,6.185,-1.441666667,-1.611666667
29,6,Nelly,6.473333333333334,7.591666666666667,6.431666666666667,3.025,-1.118333333,-1.16
29,6,Nev Schulman,5.23,5.07,5.931666666666667,9.699,0.16000000000000014,0.8616666666666664
29,6,Skai Jackson,11,10.515,11,8.69,0.48499999999999943,0.48499999999999943
29,6,Veron Davis,9.438333333333333,7.761666666666667,9.446666666666667,4.494,1.6766666666666659,1.6850000000000005
29,7,AJ McLean,5.39,5.705,7.806666666666667,6.918,-0.315,2.1016666666666666
29,7,Chrishell Stause,4.68,5.881666666666667,4.738333333333333,4.804,-1.201666667,-1.143333333
29,7,Jeannie Mai,7.85,6.665,6.821666666666666,6.501,1.1849999999999996,0.1566666666666663
29,7,Johnny Weir,3.941666666666667,3.888333333333333,4.161666666666667,5.152,0.05333333333333368,0.27333333333333387
29,7,Justina Machado,4.921666666666667,6.46,4.945,5.793,-1.538333333,-1.515
29,7,Kaitlyn Bristowe,8.51,6.35,4.778333333333333,1.376,2.16,-1.571666667
29,7,Monica Aldama,10,9.668333333333333,9.558333333333334,7.24,0.331666666666667,-0.11
29,7,Nelly,4.421666666666667,5.213333333333333,4.568333333333333,6.083,-0.791666667,-0.645
29,7,Nev Schulman,1.0116666666666667,1.51,1.0116666666666667,3.195,-0.498333333,-0.498333333
29,7,Skai Jackson,4.273333333333333,3.658333333333333,6.61,7.938,0.6150000000000002,2.951666666666667
29,8,AJ McLean,4.321666666666666,4.3533333333333335,4.778333333333333,4.111,-0.031666667,0.4249999999999998
29,8,Chrishell Stause,6.263333333333334,7.708333333333333,7.1883333333333335,8,-1.445,-0.52
29,8,Johnny Weir,2.1816666666666666,3.1366666666666667,2.015,3,-0.955,-1.121666667
29,8,Justina Machado,2.59,3.716666666666667,2.15,2.6,-1.126666667,-1.566666667
29,8,Kaitlyn Bristowe,5.333333333333333,6.015,5.166666666666667,4.883,-0.681666667,-0.848333333
29,8,Nelly,7.8,5.203333333333333,7.0616666666666665,2.925,2.5966666666666667,1.8583333333333334
29,8,Nev Schulman,1.3566666666666667,1.0616666666666668,2.2,3.887,0.29499999999999993,1.1383333333333334
29,8,Skai Jackson,6.153333333333333,4.805,5.44,6.594,1.3483333333333336,0.6350000000000007
29,9,AJ McLean,5.651666666666666,5.1033333333333335,5.145,5.06,0.5483333333333329,0.041666666666666075
29,9,Johnny Weir,1.5,1.5633333333333332,2.335,4.506,-0.063333333,0.7716666666666667
29,9,Justina Machado,5.331666666666667,5.411666666666667,5.746666666666667,3.45,-0.08,0.33499999999999996
29,9,Kaitlyn Bristowe,1.8133333333333332,1.6316666666666666,2.7383333333333333,3.027,0.18166666666666664,1.1066666666666667
29,9,Nelly,7,7,7,7,0,0
29,9,Nev Schulman,3.7266666666666666,4.105,2.7716666666666665,2.242,-0.378333333,-1.333333333
29,9,Skai Jackson,2.9766666666666666,3.185,2.263333333333333,2.715,-0.208333333,-0.921666667
30,2,Amanda Kloots,2.401666666666667,5.525,4.801666666666667,6.969,-3.123333333,-0.723333333
30,2,Brian Austin Green,8.315,3.795,6.23,10.023,4.52,2.4350000000000005
30,2,Christine Chiu,10.456666666666667,7.47,7.948333333333333,2.49,2.9866666666666672,0.4783333333333335
30,2,Cody Rigsby,10.278333333333334,11.745,13.69,11.786,-1.466666667,1.9450000000000003
30,2,Iman Shumpert,8.69,7.398333333333333,9.511666666666667,8.312,1.291666666666666,2.1133333333333333
30,2,Jimmie Allen,3.1083333333333334,5.8533333333333335,4.305,4.324,-2.745,-1.548333333
30,2,JoJo Siwa,4.538333333333333,7.108333333333333,7.98,13.712,-2.57,0.871666666666667
30,2,Kenya Moore,11.11,8.36,7.738333333333333,4.914,2.75,-0.621666667
30,2,Martin Kove,15,14.935,13.606666666666667,13.065,0.0649999999999995,-1.328333333
30,2,Matt James,10.835,7.851666666666667,4.098333333333334,3.682,2.9833333333333343,-3.753333333
30,2,Melanie C,2.695,3.5366666666666666,2.815,5.914,-0.841666667,-0.721666667
30,2,Melora Hardin,8.961666666666666,10.645,11.828333333333333,9.433,-1.683333333,1.1833333333333336
30,2,Mike "The Miz" Mizanin,10.911666666666667,11.721666666666666,9.733333333333333,7.141,-0.81,-1.988333333
30,2,Olivia Jade,9.651666666666667,9.681666666666667,12.173333333333334,12.048,-0.03,2.491666666666667
30,2,Suni Lee,3.046666666666667,4.373333333333333,3.54,6.187,-1.326666667,-0.833333333
30,3,Amanda Kloots,2.6433333333333335,5.62,2.6566666666666667,3.887,-2.976666667,-2.963333333
30,3,Brian Austin Green,11.173333333333334,10.843333333333334,7.285,8.201,0.33000000000000007,-3.558333333
30,3,Christine Chiu,8.355,5.696666666666666,9.081666666666667,7.593,2.658333333333334,3.3850000000000007
30,3,Cody Rigsby,8.075,9.73,6.1466666666666665,3.316,-1.655,-3.583333333
30,3,Iman Shumpert,7.42,5.866666666666666,4.23,5.376,1.5533333333333337,-1.636666667
30,3,Jimmie Allen,11.363333333333333,10.373333333333333,12.54,7.912,0.9900000000000002,2.166666666666666
30,3,JoJo Siwa,2.42,1.5216666666666667,1.2583333333333333,6.348,0.8983333333333332,-0.263333333
30,3,Kenya Moore,9.46,8.495,8.93,10.681,0.9650000000000016,0.4350000000000005
30,3,Matt James,11.818333333333333,12.648333333333333,12.71,12.313,-0.83,0.061666666666667425
30,3,Melanie C,5.93,6.465,9.673333333333334,9.53,-0.535,3.208333333333334
30,3,Melora Hardin,3.9266666666666667,8.833333333333334,9.065,7.03,-4.906666667,0.23166666666666558
30,3,Mike "The Miz" Mizanin,8.718333333333334,7.053333333333334,7.75,9.181,1.665,0.6966666666666663
30,3,Olivia Jade,7.671666666666667,5.193333333333333,8.933333333333334,3.136,2.4783333333333335,3.74
30,3,Suni Lee,6.025,6.66,4.74,10.496,-0.635,-1.92
30,5,Amanda Kloots,2.5366666666666666,2.32,6.4783333333333335,5.213,0.21666666666666679,4.158333333333333
30,5,Cody Rigsby,5.751666666666667,3.8183333333333334,5.381666666666667,3.946,1.9333333333333336,1.5633333333333335
30,5,Iman Shumpert,10.94,10.84,9.485,10.177,0.09999999999999964,-1.355
30,5,Jimmie Allen,7.583333333333333,5.941666666666666,7.98,7.066,1.6416666666666666,2.038333333333334
30,5,JoJo Siwa,4.991666666666666,6.971666666666667,4.958333333333333,5.751,-1.98,-2.013333333
30,5,Kenya Moore,7.368333333333333,5.668333333333333,6.881666666666667,5.957,1.7000000000000002,1.2133333333333338
30,5,Melanie C,4.626666666666667,5.196666666666666,1.215,4.333,-0.57,-3.981666667
30,5,Melora Hardin,2.445,5.138333333333334,4.955,4.973,-2.693333333,-0.183333333
30,5,Mike "The Miz" Mizanin,8.25,7.895,8.855,8.321,0.3550000000000004,0.9600000000000009
30,5,Olivia Jade,6.9783333333333335,6.956666666666667,4.056666666666667,4.144,0.0216666666666665,-2.9
30,5,Suni Lee,4.528333333333333,5.253333333333333,5.753333333333333,6.119,-0.725,0.5
30,6,Amanda Kloots,3.4566666666666666,5.108333333333333,4.108333333333333,7.959,-1.651666667,-1
30,6,Cody Rigsby,6.101666666666667,6.828333333333333,6.026666666666666,2.827,-0.726666667,-0.801666667
30,6,Iman Shumpert,3.92,2.973333333333333,4.473333333333334,1.715,0.9466666666666668,1.5000000000000004
30,6,Jimmie Allen,2.365,3.9766666666666666,2.6733333333333333,2.943,-1.611666667,-1.303333333
30,6,JoJo Siwa,3.486666666666667,3.506666666666667,4.555,5.318,-0.02,1.048333333333333
30,6,Kenya Moore,8.655,9.603333333333333,8.496666666666666,7.993,-0.948333333,-1.106666667
30,6,Melora Hardin,7.581666666666667,4.57,3.9233333333333333,4.061,3.0116666666666667,-0.646666667
30,6,Mike "The Miz" Mizanin,5.763333333333334,7.398333333333333,6.996666666666667,8.498,-1.635,-0.401666667
30,6,Olivia Jade,7.566666666666666,5.788333333333333,8.081666666666667,7.273,1.7783333333333333,2.293333333333334
30,6,Suni Lee,6.1033333333333335,5.246666666666667,5.665,6.413,0.8566666666666665,0.418333333333333
30,7,Amanda Kloots,7.181666666666667,8.071666666666667,6.83,7.332,-0.89,-1.241666667
30,7,Cody Rigsby,4.06,3.695,4.803333333333334,2.752,0.36499999999999977,1.1083333333333338
30,7,Iman Shumpert,7.153333333333333,5.986666666666666,5.026666666666666,4.021,1.166666666666667,-0.96
30,7,Jimmie Allen,3.388333333333333,2.9766666666666666,2.7333333333333334,3.545,0.4116666666666666,-0.243333333
30,7,JoJo Siwa,4.965,3.2116666666666664,4.513333333333334,4.458,1.7533333333333334,1.3016666666666672
30,7,Melora Hardin,3.8183333333333334,6.718333333333334,7.153333333333333,6.134,-2.9,0.4349999999999996
30,7,Mike "The Miz" Mizanin,8.37,7.578333333333333,6.598333333333334,7.296,0.7916666666666661,-0.98
30,7,Olivia Jade,1.5683333333333334,1.8666666666666667,2.9316666666666666,3.203,-0.298333333,1.065
30,7,Suni Lee,4.495,4.895,4.41,6.259,-0.4,-0.485
31,1,Charli D'Amelio,2.11,2.39,2.455,7.841,-0.28,0.06499999999999995
31,1,Cheryl Ladd,10.211666666666666,9.006666666666666,6.898333333333333,3.002,1.205,-2.108333333
31,1,Daniel Durant,4.02,6.726666666666667,7.54,10.991,-2.706666667,0.8133333333333335
31,1,Gabby Windey,4.056666666666667,2.99,4,6.599,1.0666666666666664,1.0099999999999998
31,1,Heidi D'Amelio,11.5,10.806666666666667,10.04,9.977,0.6933333333333334,-0.766666667
31,1,Jason Lewis,15.823333333333334,15.628333333333334,14.753333333333334,11.308,0.19500000000000028,-0.875
31,1,Jessie James Decker,11.95,13.628333333333334,10.665,10.487,-1.678333333,-2.963333333
31,1,Jordin Sparks,4.83,5.605,7.613333333333333,6.738,-0.775,2.008333333333333
31,1,Joseph Baena,11.271666666666667,13.225,15.745,14.529,-1.953333333,2.5199999999999996
31,1,Sam Champion,13.561666666666667,14.086666666666666,14.205,12.059,-0.525,0.11833333333333407
31,1,Selma Blair,5.781666666666666,6.6466666666666665,8.34,11.262,-0.865,1.6933333333333334
31,1,Shangela,6.94,7.093333333333334,6.796666666666667,8.166,-0.153333333,-0.296666667
31,1,Teresa Giudice,10.52,9.4,11.358333333333333,8.23,1.1199999999999992,1.9583333333333321
31,1,Trevor Donovan,7.501666666666667,4.0183333333333335,3.34,3.389,3.4833333333333334,-0.678333333
31,1,Vinny Guadagnino,11.858333333333333,10.561666666666667,6.135,3.192,1.296666666666665,-4.426666667
31,1,Wayne Brady,4.0633333333333335,4.1866666666666665,6.115,8.23,-0.123333333,1.9283333333333337
31,2,Charli D'Amelio,5.375,8.011666666666667,10.068333333333333,11.184,-2.636666667,2.0566666666666666
31,2,Cheryl Ladd,15,14.731666666666667,14.968333333333334,13.953,0.26833333333333265,0.23666666666666636
31,2,Daniel Durant,6.948333333333333,5.006666666666667,8.453333333333333,10.03,1.9416666666666664,3.4466666666666663
31,2,Gabby Windey,5.285,4.105,6.023333333333333,8.698,1.1799999999999997,1.918333333333333
31,2,Heidi D'Amelio,9.54,9.215,5.898333333333333,7.021,0.3249999999999993,-3.316666667
31,2,Jessie James Decker,8.716666666666667,9.215,8.708333333333334,8.984,-0.498333333,-0.506666667
31,2,Jordin Sparks,11.516666666666667,12.133333333333333,10.896666666666667,9.088,-0.616666667,-1.236666667
31,2,Joseph Baena,12.085,9.725,9.72,8.377,2.360000000000001,-0.005
31,2,Sam Champion,8.72,8.353333333333333,8.256666666666666,5.816,0.36666666666666714,-0.096666667
31,2,Selma Blair,2.9833333333333334,3.716666666666667,2.8033333333333332,1.762,-0.733333333,-0.913333333
31,2,Shangela,6.906666666666666,7.546666666666667,8.91,9.106,-0.64,1.3633333333333333
31,2,Teresa Giudice,12.836666666666666,13.273333333333333,12.558333333333334,12.797,-0.436666667,-0.715
31,2,Trevor Donovan,2.42,3.203333333333333,5.38,6.206,-0.783333333,2.1766666666666667
31,2,Vinny Guadagnino,10.263333333333334,10.378333333333334,6.066666666666666,4.928,-0.115,-4.311666667
31,2,Wayne Brady,1.4033333333333333,1.385,1.2883333333333333,2.05,0.018333333333333313,-0.096666667
31,3,Charli D'Amelio,5.4383333333333335,3.111666666666667,5.341666666666667,7.882,2.3266666666666667,2.23
31,3,Cheryl Ladd,11.266666666666667,8.55,9.243333333333334,8.307,2.716666666666667,0.6933333333333334
31,3,Daniel Durant,5.448333333333333,5.5616666666666665,4.875,5.864,-0.113333333,-0.686666667
31,3,Gabby Windey,3.6783333333333332,2.631666666666667,2.7383333333333333,4.403,1.0466666666666664,0.10666666666666647
31,3,Heidi D'Amelio,6.653333333333333,7.133333333333334,6.788333333333333,7.884,-0.48,-0.345
31,3,Jessie James Decker,12.193333333333333,12.743333333333334,13.416666666666666,13.327,-0.55,0.673333333333332
31,3,Jordin Sparks,6.223333333333334,5.993333333333333,5.158333333333333,5.658,0.23000000000000043,-0.835
31,3,Joseph Baena,6.045,7.091666666666667,8.755,11.523,-1.046666667,1.663333333333334
31,3,Sam Champion,12.19,10.851666666666667,9.671666666666667,8.17,1.338333333333333,-1.18
31,3,Selma Blair,5.391666666666667,8.015,6.766666666666667,3.763,-2.623333333,-1.248333333
31,3,Shangela,7.21,8.305,7.245,7.908,-1.095,-1.06
31,3,Trevor Donovan,8.926666666666666,10.218333333333334,11.863333333333333,11.947,-1.291666667,1.6449999999999996
31,3,Vinny Guadagnino,13.333333333333334,12.96,11.255,6.698,0.3733333333333331,-1.705
31,3,Wayne Brady,1.0016666666666667,1.8333333333333333,1.8816666666666666,1.666,-0.831666667,0.04833333333333334
31,4,Charli D'Amelio,3.94,3.796666666666667,7.2283333333333335,8.168,0.1433333333333331,3.4316666666666666
